reporter_area_code,partner_area_code,item_code,element_code,year_code,value,flag,note
63,159,15,5922,2021,60270.0,A,
63,159,15,5922,2022,37212.0,A,
63,159,15,5922,2023,25970.0,A,
230,119,15,5610,2003,18804.0,A,
230,119,15,5610,2004,4117.0,A,
230,119,15,5622,2003,3231.0,A,
230,119,15,5622,2004,853.0,A,
230,119,15,5910,2008,17118.0,A,
230,119,15,5910,2017,110.0,A,
230,119,15,5910,2022,11415.59,A,
230,119,15,5910,2023,55652.25,A,
230,119,15,5922,2008,2980.0,A,
230,119,15,5922,2017,46.0,A,
230,119,15,5922,2022,2854.0,A,
230,119,15,5922,2023,10999.0,A,
231,29,15,5910,2008,4309.0,X,
231,29,15,5910,2009,7200.0,X,
231,29,15,5910,2010,8000.0,X,
231,29,15,5910,2011,10400.0,X,
231,29,15,5910,2012,3780.0,A,
231,29,15,5910,2013,4330.0,X,
231,29,15,5910,2019,4400.0,A,
231,29,15,5922,2008,1442.0,A,
231,29,15,5922,2009,1848.0,A,
231,29,15,5922,2010,1556.0,A,
231,29,15,5922,2011,3951.0,A,
231,29,15,5922,2012,1175.0,A,
231,29,15,5922,2013,1529.0,A,
231,29,15,5922,2019,869.0,A,
173,238,15,5910,2004,6288.0,A,
173,238,15,5922,2004,898.0,A,
27,118,15,5910,2015,181.6,A,
27,118,15,5922,2015,51.0,A,
256,203,15,5610,2001,1000.0,A,
256,203,15,5610,2011,1.0,A,
256,203,15,5610,2014,0.8,A,
256,203,15,5610,2017,227.92,A,
256,203,15,5610,2018,681.04,A,
256,203,15,5610,2020,204.82,A,
256,203,15,5610,2021,201.36,A,
256,203,15,5610,2022,50.26,A,
256,203,15,5622,2001,205.0,A,
256,203,15,5622,2011,1.0,A,
256,203,15,5622,2014,0.0,A,
256,203,15,5622,2017,116.0,A,
256,203,15,5622,2018,366.0,A,
256,203,15,5622,2020,124.0,A,
256,203,15,5622,2021,126.0,A,
256,203,15,5622,2022,37.0,A,
173,64,15,5910,2012,2029.0,A,
173,64,15,5922,2012,663.0,A,
231,35,15,5910,2000,5000.0,A,
231,35,15,5910,2003,1100.0,A,
231,35,15,5910,2004,4300.0,A,
231,35,15,5910,2006,4000.0,X,
231,35,15,5922,2000,641.0,A,
231,35,15,5922,2003,176.0,A,
231,35,15,5922,2004,655.0,A,
231,35,15,5922,2006,711.0,A,
107,237,15,5610,2002,0.0,A,
107,237,15,5610,2004,0.0,A,
165,200,15,5910,2003,57306.0,A,
107,237,15,5622,2002,0.0,A,
165,200,15,5910,2007,30000.0,A,
107,237,15,5622,2004,0.0,A,
165,200,15,5910,2011,6514.0,A,
165,200,15,5910,2012,1156.0,A,
165,200,15,5922,2003,6802.0,A,
165,200,15,5922,2007,6344.0,A,
165,200,15,5922,2011,2064.0,A,
165,200,15,5922,2012,367.0,A,
194,202,15,5610,2000,0.0,A,
194,202,15,5622,2000,0.0,A,
33,44,15,5610,2006,5.0,A,
33,44,15,5622,2006,0.0,A,
33,44,15,5910,2000,493167.0,A,
33,44,15,5910,2001,625449.0,X,
33,44,15,5910,2002,422368.0,A,
33,44,15,5910,2003,273173.0,A,
33,44,15,5910,2004,467256.0,A,
33,44,15,5910,2005,306282.0,A,
33,44,15,5910,2006,364699.0,A,
33,44,15,5910,2007,383646.0,A,
33,44,15,5910,2008,200609.0,A,
33,44,15,5910,2009,406964.0,A,
33,44,15,5910,2010,519883.0,A,
33,44,15,5910,2011,606464.0,A,
33,44,15,5910,2012,617000.0,A,
33,44,15,5910,2013,645902.0,A,
33,44,15,5910,2014,1105556.99,A,
33,44,15,5910,2015,946939.0,A,
33,44,15,5910,2016,1140154.0,A,
33,44,15,5910,2017,927873.02,A,
33,44,15,5910,2018,1294001.0,A,
33,44,15,5910,2019,1339778.0,A,
33,44,15,5910,2020,1330123.0,A,
33,44,15,5910,2021,1344787.06,A,
33,44,15,5910,2022,1161725.0,A,
33,44,15,5910,2023,1158758.0,A,
33,44,15,5922,2000,63343.0,A,
33,44,15,5922,2001,85855.0,A,
216,54,15,5610,2008,7.0,A,
33,44,15,5922,2002,67216.0,A,
216,54,15,5610,2010,54000.0,A,
33,44,15,5922,2003,47284.0,A,
216,54,15,5610,2015,48795.64,A,
33,44,15,5922,2004,83423.0,A,
216,54,15,5610,2020,0.0,A,
33,44,15,5922,2005,49775.0,A,
216,54,15,5622,2008,74.0,A,
33,44,15,5922,2006,63854.0,A,
216,54,15,5622,2010,10429.0,A,
33,44,15,5922,2007,95064.0,A,
216,54,15,5622,2015,11324.0,A,
33,44,15,5922,2008,79721.0,A,
216,54,15,5622,2020,0.0,A,
33,44,15,5922,2009,105554.0,A,
216,54,15,5910,2007,0.0,A,
33,44,15,5922,2010,129402.0,A,
216,54,15,5910,2011,3.0,A,
33,44,15,5922,2011,212836.0,A,
216,54,15,5910,2012,0.0,A,
33,44,15,5922,2012,207170.0,A,
216,54,15,5910,2013,4.0,A,
33,44,15,5922,2013,209242.0,A,
216,54,15,5910,2014,2.72,A,
33,44,15,5922,2014,315134.0,A,
216,54,15,5910,2015,3.4,A,
33,44,15,5922,2015,217729.0,A,
216,54,15,5910,2016,3.8,A,
33,44,15,5922,2016,243889.0,A,
216,54,15,5922,2007,0.0,A,
33,44,15,5922,2017,219267.0,A,
216,54,15,5922,2011,2.0,A,
33,44,15,5922,2018,303007.0,A,
216,54,15,5922,2012,1.0,A,
33,44,15,5922,2019,292812.0,A,
216,54,15,5922,2013,2.0,A,
33,44,15,5922,2020,298489.0,A,
216,54,15,5922,2014,3.0,A,
33,44,15,5922,2021,408079.0,A,
216,54,15,5922,2015,3.0,A,
33,44,15,5922,2022,483891.0,A,
216,54,15,5922,2016,3.0,A,
33,44,15,5922,2023,374712.0,A,
272,203,15,5910,2006,16.0,A,
272,203,15,5910,2007,0.0,A,
272,203,15,5922,2006,8.0,A,
272,203,15,5922,2007,0.0,A,
48,230,15,5610,2003,17834.0,A,
48,230,15,5622,2003,3487.0,A,
221,215,15,5610,2004,0.0,A,
221,215,15,5610,2009,0.0,A,
221,215,15,5610,2012,2096.0,A,
221,215,15,5610,2021,0.5,A,
221,215,15,5622,2004,12.0,A,
221,215,15,5622,2009,1.0,A,
221,215,15,5622,2012,416.0,A,
221,215,15,5622,2021,0.0,A,
221,215,15,5910,2001,129.0,A,
221,215,15,5910,2003,281.0,A,
221,215,15,5922,2001,31.0,A,
221,215,15,5922,2003,74.0,A,
33,45,15,5910,2019,5002.0,A,
33,45,15,5922,2019,1179.0,A,
100,66,15,5910,2003,9.0,A,
100,66,15,5910,2014,0.13,A,
100,66,15,5922,2003,2.0,A,
100,66,15,5922,2014,0.0,A,
112,225,15,5610,2000,20.0,A,
112,225,15,5610,2017,1100.0,A,
112,225,15,5610,2018,275.0,A,
112,225,15,5622,2000,5.0,A,
112,225,15,5622,2017,331.0,A,
112,225,15,5622,2018,94.0,A,
112,225,15,5910,2001,39.0,A,
112,225,15,5922,2001,15.0,A,
33,46,15,5910,2016,23532.0,A,
33,46,15,5922,2016,5282.0,A,
198,97,15,5610,2000,268.0,A,
198,97,15,5610,2001,56763.0,A,
198,97,15,5610,2002,59989.0,A,
198,97,15,5610,2003,27811.0,A,
198,97,15,5610,2009,96813.0,A,
198,97,15,5610,2004,84300.0,A,
198,97,15,5610,2005,97340.0,A,
198,97,15,5610,2023,152015.94,A,
198,97,15,5610,2006,131455.0,A,
162,102,15,5610,2017,0.69,A,
198,97,15,5610,2007,99995.0,A,
198,97,15,5610,2008,111714.0,A,
162,102,15,5610,2019,0.18,A,
162,102,15,5610,2020,0.12,A,
198,97,15,5610,2010,88680.0,A,
162,102,15,5610,2022,0.1,A,
162,102,15,5622,2017,1.0,A,
198,97,15,5610,2011,87862.0,A,
198,97,15,5610,2012,63112.0,A,
162,102,15,5622,2019,1.0,A,
162,102,15,5622,2020,0.0,A,
198,97,15,5610,2013,96035.0,A,
198,97,15,5610,2014,99427.5,A,
162,102,15,5622,2022,0.0,A,
198,97,15,5610,2015,93960.5,A,
198,97,15,5610,2016,77875.37,A,
198,97,15,5610,2017,105418.37,A,
198,97,15,5610,2018,94380.39,A,
198,97,15,5610,2019,104298.09,A,
198,97,15,5610,2020,77004.61,A,
198,97,15,5610,2021,60105.37,A,
198,97,15,5610,2022,47882.7,A,
198,97,15,5622,2000,37.0,A,
198,97,15,5622,2001,6987.0,A,
198,97,15,5622,2002,7059.0,A,
198,97,15,5622,2003,4061.0,A,
198,97,15,5622,2004,11366.0,A,
198,97,15,5622,2005,12188.0,A,
198,97,15,5622,2006,19621.0,A,
198,97,15,5622,2007,27085.0,A,
198,97,15,5622,2008,31993.0,A,
198,97,15,5622,2009,17699.0,A,
198,97,15,5622,2010,18280.0,A,
198,97,15,5622,2011,27541.0,A,
198,97,15,5622,2012,19249.0,A,
198,97,15,5622,2013,26207.0,A,
198,97,15,5622,2014,23567.0,A,
198,97,15,5622,2015,18950.0,A,
198,97,15,5622,2016,15630.0,A,
198,97,15,5622,2017,19378.0,A,
198,97,15,5622,2018,20334.0,A,
198,97,15,5622,2019,21263.0,A,
198,97,15,5622,2020,15333.0,A,
198,97,15,5622,2021,16752.0,A,
198,97,15,5622,2022,17327.0,A,
198,97,15,5622,2023,35768.0,A,
198,97,15,5910,2004,3.0,A,
198,97,15,5910,2005,28.0,A,
198,97,15,5910,2006,0.0,A,
198,97,15,5910,2007,4.0,A,
198,97,15,5910,2009,5.0,A,
198,97,15,5910,2010,3565.0,A,
198,97,15,5910,2011,1248.0,A,
198,97,15,5910,2012,5541.0,A,
198,97,15,5910,2013,2885.0,A,
198,97,15,5910,2014,443.5,A,
198,97,15,5910,2015,650.5,A,
198,97,15,5910,2016,372.8,A,
198,97,15,5910,2017,356.28,A,
198,97,15,5910,2018,79.94,A,
198,97,15,5910,2019,63.03,A,
198,97,15,5910,2020,2156.72,A,
198,97,15,5910,2021,59.94,A,
165,201,15,5910,2003,2440.0,A,
165,201,15,5910,2011,150.0,A,
198,97,15,5910,2022,246.27,A,
198,97,15,5910,2023,1104.99,A,
165,201,15,5910,2019,1081.0,A,
165,201,15,5922,2003,278.0,A,
198,97,15,5922,2004,1.0,A,
198,97,15,5922,2005,9.0,A,
165,201,15,5922,2011,60.0,A,
165,201,15,5922,2019,297.0,A,
198,97,15,5922,2006,0.0,A,
198,97,15,5922,2007,3.0,A,
198,97,15,5922,2009,1.0,A,
198,97,15,5922,2010,948.0,A,
198,97,15,5922,2011,463.0,A,
198,97,15,5922,2012,1654.0,A,
198,97,15,5922,2013,825.0,A,
198,97,15,5922,2014,283.0,A,
198,97,15,5922,2015,124.0,A,
198,97,15,5922,2016,128.0,A,
198,97,15,5922,2017,71.0,A,
198,97,15,5922,2018,16.0,A,
198,97,15,5922,2019,20.0,A,
198,97,15,5922,2020,407.0,A,
198,97,15,5922,2021,19.0,A,
198,97,15,5922,2022,91.0,A,
198,97,15,5922,2023,256.0,A,
105,203,15,5610,2008,72.0,A,
105,203,15,5610,2013,1032.0,A,
105,203,15,5610,2020,13.32,A,
105,203,15,5622,2008,57.0,A,
105,203,15,5622,2013,303.0,A,
105,203,15,5622,2020,3.0,A,
105,203,15,5910,2003,13.0,X,
105,203,15,5910,2005,8.0,A,
105,203,15,5910,2011,2.0,X,
105,203,15,5910,2014,4.97,A,
105,203,15,5910,2022,0.77,A,
105,203,15,5922,2003,2.0,A,
105,203,15,5922,2005,4.0,A,
105,203,15,5922,2011,1.0,A,
105,203,15,5922,2014,5.0,A,
105,203,15,5922,2022,1.0,A,
230,121,15,5910,2002,19741.0,A,
230,121,15,5910,2003,7166.0,A,
230,121,15,5910,2004,3536.0,A,
230,121,15,5910,2006,10069.0,A,
230,121,15,5910,2008,34647.0,A,
230,121,15,5910,2009,115117.0,A,
230,121,15,5910,2010,81460.0,A,
230,121,15,5910,2011,73262.0,A,
230,121,15,5910,2012,199887.0,A,
230,121,15,5910,2013,107743.0,A,
230,121,15,5910,2014,194682.6,A,
230,121,15,5910,2015,237029.82,A,
230,121,15,5910,2016,412708.24,A,
230,121,15,5910,2017,396888.63,A,
230,121,15,5910,2021,658311.58,A,
230,121,15,5910,2018,287585.85,A,
230,121,15,5910,2019,443248.88,A,
230,121,15,5910,2020,669663.02,A,
230,121,15,5910,2022,423191.02,A,
230,121,15,5910,2023,422272.1,A,
230,121,15,5922,2002,2310.0,A,
230,121,15,5922,2003,772.0,A,
230,121,15,5922,2004,460.0,A,
230,121,15,5922,2006,1317.0,A,
230,121,15,5922,2008,7562.0,A,
230,121,15,5922,2009,16251.0,A,
230,121,15,5922,2010,16721.0,A,
230,121,15,5922,2011,20160.0,A,
230,121,15,5922,2012,54161.0,A,
199,138,15,5610,2021,0.0,A,
230,121,15,5922,2013,26244.0,A,
199,138,15,5622,2021,0.0,A,
230,121,15,5922,2014,43727.0,A,
230,121,15,5922,2015,46273.0,A,
230,121,15,5922,2016,64521.0,A,
230,121,15,5922,2017,65773.0,A,
230,121,15,5922,2018,52749.0,A,
230,121,15,5922,2019,83251.0,A,
230,121,15,5922,2020,133231.0,A,
230,121,15,5922,2021,159449.0,A,
230,121,15,5922,2022,100441.0,A,
230,121,15,5922,2023,74408.0,A,
50,202,15,5610,2012,22.0,A,
50,202,15,5622,2012,8.0,A,
27,119,15,5610,2019,96.0,A,
27,119,15,5622,2019,37.0,A,
27,119,15,5910,2002,23.0,A,
27,119,15,5922,2002,2.0,A,
223,54,15,5610,2015,0.08,A,
223,54,15,5610,2021,0.0,A,
223,54,15,5910,2003,28.0,A,
223,54,15,5622,2015,0.0,A,
223,54,15,5622,2021,0.0,A,
223,54,15,5910,2001,5.0,A,
223,54,15,5910,2002,48.0,A,
223,54,15,5910,2004,33.0,A,
223,54,15,5910,2005,22.0,A,
223,54,15,5910,2006,1.0,A,
223,54,15,5910,2007,0.0,A,
223,54,15,5910,2008,0.0,A,
223,54,15,5910,2010,1.0,A,
223,54,15,5910,2011,1.0,A,
223,54,15,5922,2001,1.0,A,
223,54,15,5922,2002,15.0,A,
223,54,15,5922,2003,16.0,A,
223,54,15,5922,2004,19.0,A,
223,54,15,5922,2005,14.0,A,
223,54,15,5922,2006,1.0,A,
223,54,15,5922,2007,0.0,A,
223,54,15,5922,2008,0.0,A,
223,54,15,5922,2010,2.0,A,
223,54,15,5922,2011,1.0,A,
117,105,15,5610,2009,0.0,A,
117,105,15,5622,2009,0.0,A,
171,150,15,5610,2013,97.0,A,
171,150,15,5610,2014,272.18,A,
171,150,15,5622,2013,34.0,A,
171,150,15,5622,2014,85.0,A,
202,209,15,5610,2014,224.7,A,
202,209,15,5610,2016,0.01,A,
202,209,15,5610,2017,0.02,A,
202,209,15,5610,2018,0.06,A,
202,209,15,5610,2019,0.09,A,
202,209,15,5610,2020,0.04,A,
202,209,15,5610,2021,0.01,A,
202,209,15,5610,2022,29.4,A,
202,209,15,5610,2023,0.0,A,
202,209,15,5622,2014,76.0,A,
202,209,15,5622,2016,0.0,A,
202,209,15,5622,2017,0.0,A,
202,209,15,5622,2018,0.0,A,
202,209,15,5622,2019,0.0,A,
202,209,15,5622,2020,0.0,A,
202,209,15,5622,2021,0.0,A,
202,209,15,5622,2022,0.0,A,
202,209,15,5622,2023,0.0,A,
202,209,15,5910,2013,21448.0,A,
202,209,15,5910,2014,36495.82,A,
202,209,15,5910,2015,5808.54,A,
202,209,15,5910,2016,755.87,A,
202,209,15,5910,2017,2311.71,A,
202,209,15,5910,2018,14584.62,A,
202,209,15,5910,2019,4779.42,A,
202,209,15,5910,2020,31264.52,A,
202,209,15,5910,2021,43599.71,A,
202,209,15,5910,2022,51284.7,A,
202,209,15,5910,2023,46010.79,A,
202,209,15,5922,2013,7316.0,A,
202,209,15,5922,2014,12390.0,A,
202,209,15,5922,2015,1722.0,A,
202,209,15,5922,2016,245.0,A,
202,209,15,5922,2017,716.0,A,
202,209,15,5922,2018,4129.0,A,
202,209,15,5922,2019,1475.0,A,
202,209,15,5922,2020,8851.0,A,
202,209,15,5922,2021,15034.0,A,
202,209,15,5922,2022,19995.0,A,
202,209,15,5922,2023,17215.0,A,
99,216,15,5610,2005,0.0,A,
99,216,15,5610,2007,0.0,A,
99,216,15,5622,2005,0.0,A,
99,216,15,5622,2007,1.0,A,
199,143,15,5910,2005,96262.0,A,
199,143,15,5922,2005,11811.0,A,
9,138,15,5610,2000,0.0,A,
9,138,15,5610,2001,0.0,A,
9,138,15,5610,2002,0.0,A,
9,138,15,5610,2003,0.0,A,
9,138,15,5610,2004,0.0,A,
9,138,15,5610,2005,0.0,A,
9,138,15,5610,2006,0.0,A,
9,138,15,5610,2007,0.0,A,
9,138,15,5610,2008,0.0,A,
9,138,15,5610,2009,0.0,A,
9,138,15,5610,2010,0.0,A,
9,138,15,5610,2011,0.0,A,
9,138,15,5610,2012,0.0,A,
9,138,15,5610,2017,0.09,A,
9,138,15,5610,2022,0.01,A,
9,138,15,5622,2000,0.0,A,
9,138,15,5622,2001,0.0,A,
9,138,15,5622,2002,0.0,A,
9,138,15,5622,2003,0.0,A,
9,138,15,5622,2004,0.0,A,
9,138,15,5622,2005,0.0,A,
9,138,15,5622,2006,0.0,A,
9,138,15,5622,2007,1.0,A,
9,138,15,5622,2008,1.0,A,
9,138,15,5622,2009,0.0,A,
9,138,15,5622,2010,0.0,A,
9,138,15,5622,2011,0.0,A,
9,138,15,5622,2012,0.0,A,
9,138,15,5622,2017,0.0,A,
9,138,15,5622,2022,0.0,A,
9,138,15,5910,2017,33000.0,A,
9,138,15,5910,2022,277486.0,A,
9,138,15,5922,2017,6011.0,A,
9,138,15,5922,2022,80677.0,A,
143,203,15,5610,2000,3550.0,A,
143,203,15,5610,2001,47816.0,A,
143,203,15,5610,2002,6180.0,A,
143,203,15,5610,2003,16081.0,A,
143,203,15,5610,2004,3496.0,A,
143,203,15,5610,2005,300.0,A,
143,203,15,5610,2006,160.0,A,
143,203,15,5610,2007,2746.0,A,
143,203,15,5610,2008,943.0,A,
143,203,15,5610,2009,80.0,A,
143,203,15,5610,2010,591.0,A,
143,203,15,5610,2012,968.0,A,
143,203,15,5610,2013,436.0,A,
143,203,15,5610,2014,15159.4,A,
143,203,15,5610,2015,527.5,A,
143,203,15,5610,2016,5319.64,A,
143,203,15,5610,2017,2559.24,A,
143,203,15,5610,2018,1219.93,A,
143,203,15,5610,2019,381.05,A,
143,203,15,5610,2020,11960.4,A,
143,203,15,5610,2021,5807.89,A,
143,203,15,5610,2022,3880.48,A,
143,203,15,5610,2023,3097.34,A,
143,203,15,5622,2000,1250.0,A,
143,203,15,5622,2001,7011.0,A,
143,203,15,5622,2002,1503.0,A,
143,203,15,5622,2003,4608.0,A,
143,203,15,5622,2004,876.0,A,
143,203,15,5622,2005,236.0,A,
143,203,15,5622,2006,126.0,A,
143,203,15,5622,2007,2047.0,A,
143,203,15,5622,2008,906.0,A,
143,203,15,5622,2009,84.0,A,
143,203,15,5622,2010,494.0,A,
143,203,15,5622,2012,1009.0,A,
143,203,15,5622,2013,483.0,A,
143,203,15,5622,2014,8402.0,A,
272,210,15,5610,2007,0.0,A,
143,203,15,5622,2015,446.0,A,
272,210,15,5622,2007,0.0,A,
143,203,15,5622,2016,4174.0,A,
272,210,15,5910,2006,0.0,A,
143,203,15,5622,2017,2522.0,A,
272,210,15,5910,2010,1.0,A,
143,203,15,5622,2018,1214.0,A,
272,210,15,5910,2011,0.0,A,
143,203,15,5622,2019,291.0,A,
272,210,15,5910,2012,1.0,A,
143,203,15,5622,2020,6398.0,A,
272,210,15,5910,2013,1.0,A,
143,203,15,5622,2021,4361.0,A,
272,210,15,5910,2014,1.2,A,
143,203,15,5622,2022,4594.0,A,
272,210,15,5910,2016,1.52,A,
143,203,15,5622,2023,3703.0,A,
272,210,15,5910,2022,0.2,A,
143,203,15,5910,2017,108.0,A,
272,210,15,5922,2006,0.0,A,
143,203,15,5910,2019,50.0,A,
272,210,15,5922,2010,1.0,A,
143,203,15,5910,2020,10.0,A,
272,210,15,5922,2011,0.0,A,
143,203,15,5910,2021,48.0,A,
272,210,15,5922,2012,1.0,A,
143,203,15,5910,2022,0.01,A,
272,210,15,5922,2013,1.0,A,
143,203,15,5922,2017,80.0,A,
272,210,15,5922,2014,1.0,A,
143,203,15,5922,2019,51.0,A,
272,210,15,5922,2016,1.0,A,
143,203,15,5922,2020,11.0,A,
272,210,15,5922,2022,0.0,A,
143,203,15,5922,2021,54.0,A,
143,203,15,5922,2022,0.0,A,
13,203,15,5610,2020,0.02,A,
13,203,15,5622,2020,0.0,A,
27,121,15,5610,2022,0.01,A,
27,121,15,5622,2022,0.0,A,
27,121,15,5910,2002,10647.0,A,
27,121,15,5910,2004,3012.0,A,
27,121,15,5910,2008,15729.0,A,
27,121,15,5910,2010,4294.0,A,
27,121,15,5910,2012,47520.0,A,
27,121,15,5910,2013,34525.0,A,
27,121,15,5910,2014,27836.4,A,
27,121,15,5910,2015,81745.0,A,
27,121,15,5910,2016,131200.18,A,
27,121,15,5910,2017,28007.0,A,
27,121,15,5910,2019,207835.4,A,
27,121,15,5910,2020,122882.34,A,
27,121,15,5910,2021,37006.0,A,
27,121,15,5910,2022,102070.98,A,
27,121,15,5922,2002,1055.0,A,
27,121,15,5922,2004,407.0,A,
27,121,15,5922,2008,4014.0,A,
27,121,15,5922,2010,872.0,A,
27,121,15,5922,2012,15340.0,A,
27,121,15,5922,2013,11656.0,A,
27,121,15,5922,2014,7369.0,A,
27,121,15,5922,2015,16292.0,A,
27,121,15,5922,2016,25017.0,A,
27,121,15,5922,2017,5411.0,A,
27,121,15,5922,2019,42936.0,A,
27,121,15,5922,2020,27219.0,A,
27,121,15,5922,2021,10110.0,A,
27,121,15,5922,2022,33882.0,A,
121,119,15,5610,2009,6404.0,A,
121,119,15,5610,2015,12000.0,A,
121,119,15,5622,2009,1489.0,A,
121,119,15,5622,2015,3907.0,A,
98,273,15,5910,2007,2526.0,A,
98,273,15,5910,2008,3877.0,A,
98,273,15,5910,2010,653.0,A,
98,273,15,5910,2012,18144.0,A,
98,273,15,5910,2013,646.0,A,
98,273,15,5910,2014,0.26,A,
98,273,15,5910,2015,0.3,A,
98,273,15,5910,2016,0.27,A,
98,273,15,5910,2017,0.15,A,
98,273,15,5910,2018,24.08,A,
98,273,15,5910,2019,19.25,A,
98,273,15,5910,2020,14.19,A,
98,273,15,5910,2021,24.92,A,
98,273,15,5910,2022,0.47,A,
98,273,15,5910,2023,0.51,A,
98,273,15,5922,2007,785.0,A,
98,273,15,5922,2008,1204.0,A,
98,273,15,5922,2010,185.0,A,
98,273,15,5922,2012,5213.0,A,
98,273,15,5922,2013,138.0,A,
98,273,15,5922,2014,1.0,A,
98,273,15,5922,2015,1.0,A,
98,273,15,5922,2016,1.0,A,
98,273,15,5922,2017,0.0,A,
98,273,15,5922,2018,8.0,A,
98,273,15,5922,2019,7.0,A,
98,273,15,5922,2020,5.0,A,
98,273,15,5922,2021,11.0,A,
98,273,15,5922,2022,1.0,A,
98,273,15,5922,2023,1.0,A,
104,112,15,5610,2021,0.02,A,
104,112,15,5622,2021,0.0,A,
230,123,15,5910,2012,0.0,A,
230,123,15,5922,2012,0.0,A,
79,21,15,5610,2009,0.0,A,
79,21,15,5610,2013,114056.0,A,
79,21,15,5610,2014,1.2,A,
79,21,15,5622,2009,0.0,A,
79,21,15,5622,2013,38077.0,A,
79,21,15,5622,2014,0.0,A,
79,21,15,5910,2000,3.0,A,
79,21,15,5910,2013,0.0,A,
79,21,15,5922,2000,12.0,A,
79,21,15,5922,2013,0.0,A,
38,179,15,5910,2008,0.0,A,
272,206,15,5910,2011,0.0,A,
272,206,15,5922,2011,0.0,A,
170,211,15,5910,2000,0.0,A,
170,211,15,5910,2001,0.0,A,
170,211,15,5910,2008,0.0,A,
170,211,15,5910,2009,0.0,A,
170,211,15,5910,2010,0.0,A,
170,211,15,5910,2011,0.0,A,
170,211,15,5910,2012,0.0,A,
170,211,15,5910,2014,0.05,A,
170,211,15,5910,2015,0.05,A,
170,211,15,5910,2023,0.01,A,
170,211,15,5922,2000,0.0,A,
170,211,15,5922,2001,0.0,A,
170,211,15,5922,2008,0.0,A,
170,211,15,5922,2009,0.0,A,
170,211,15,5922,2010,0.0,A,
170,211,15,5922,2011,0.0,A,
170,211,15,5922,2012,0.0,A,
170,211,15,5922,2014,0.0,A,
170,211,15,5922,2015,0.0,A,
170,211,15,5922,2023,0.0,A,
199,273,15,5910,2023,0.24,A,
199,273,15,5922,2023,0.0,A,
256,210,15,5610,2000,30.0,A,
256,210,15,5610,2001,1.0,A,
256,210,15,5610,2016,0.7,A,
256,210,15,5610,2017,0.65,A,
256,210,15,5610,2018,2.4,A,
256,210,15,5610,2020,0.04,A,
256,210,15,5610,2021,0.0,A,
256,210,15,5610,2023,34.5,A,
256,210,15,5622,2000,11.0,A,
256,210,15,5622,2001,0.0,A,
256,210,15,5622,2016,1.0,A,
256,210,15,5622,2017,1.0,A,
256,210,15,5622,2018,4.0,A,
256,210,15,5622,2020,0.0,A,
256,210,15,5622,2021,0.0,A,
256,210,15,5622,2023,23.0,A,
225,103,15,5910,2002,100.0,A,
225,103,15,5910,2003,11.0,A,
225,103,15,5910,2007,81.0,A,
225,103,15,5910,2014,159.12,A,
225,103,15,5910,2018,0.8,A,
225,103,15,5910,2019,10000.08,A,
225,103,15,5910,2020,3.0,A,
225,103,15,5910,2022,2.0,A,
225,103,15,5910,2023,7.3,A,
225,103,15,5922,2002,27.0,A,
225,103,15,5922,2003,3.0,A,
225,103,15,5922,2007,54.0,A,
225,103,15,5922,2014,61.0,A,
225,103,15,5922,2018,11.0,A,
225,103,15,5922,2019,2342.0,A,
225,103,15,5922,2020,3.0,A,
225,103,15,5922,2022,1.0,A,
225,103,15,5922,2023,3.0,A,
105,38,15,5910,2017,4.12,A,
105,38,15,5922,2017,3.0,A,
104,110,15,5610,2021,0.0,A,
104,110,15,5610,2023,0.0,A,
104,110,15,5622,2021,0.0,A,
104,110,15,5622,2023,0.0,A,
231,115,15,5910,2004,5000.0,A,
231,115,15,5910,2007,504.0,X,
231,115,15,5910,2012,972.0,A,
231,115,15,5910,2019,1644.94,A,
231,115,15,5910,2020,1081.0,A,
231,115,15,5922,2004,853.0,A,
231,115,15,5922,2007,139.0,A,
231,115,15,5922,2012,391.0,A,
231,115,15,5922,2019,386.0,A,
231,115,15,5922,2020,270.0,A,
223,72,15,5910,2023,25166.5,A,
59,194,15,5610,2004,55659.0,A,
59,194,15,5622,2004,8983.0,A,
59,194,15,5910,2002,2.0,A,
59,194,15,5910,2003,66.0,A,
59,194,15,5910,2005,250.0,A,
59,194,15,5910,2007,7117.0,A,
59,194,15,5910,2009,3899.0,A,
59,194,15,5910,2011,1144.0,A,
59,194,15,5910,2017,63.11,A,
59,194,15,5910,2018,81.62,A,
59,194,15,5910,2019,1.0,A,
59,194,15,5910,2020,2.33,I,
59,194,15,5910,2021,5.51,I,
59,194,15,5922,2002,1.0,A,
59,194,15,5922,2003,22.0,A,
59,194,15,5922,2005,35.0,A,
59,194,15,5922,2007,2267.0,A,
59,194,15,5922,2009,1507.0,A,
59,194,15,5922,2011,473.0,A,
59,194,15,5922,2017,12.0,A,
59,194,15,5922,2018,16.0,A,
59,194,15,5922,2019,2.0,A,
59,194,15,5922,2020,4.0,A,
59,194,15,5922,2021,11.0,A,
121,118,15,5910,2005,21.0,A,
121,118,15,5910,2008,0.0,A,
121,118,15,5910,2010,1.0,A,
121,118,15,5910,2011,12.0,A,
121,118,15,5910,2014,0.04,A,
121,118,15,5910,2015,0.05,A,
121,118,15,5910,2018,0.4,A,
121,118,15,5910,2019,0.2,A,
121,118,15,5910,2022,0.1,A,
121,118,15,5922,2005,10.0,A,
121,118,15,5922,2008,0.0,A,
121,118,15,5922,2010,1.0,A,
